2.03922	3.37478	0
2.07843	3.373	0
2.15686	3.37003	0
2.21569	3.36766	0
2.23529	3.36469	0
2.31373	3.36291	0
2.37255	3.35994	0
2.43137	3.35875	0
2.4902	3.35757	0
2.54902	3.35579	0
2.60784	3.35341	0
2.68627	3.35223	0
2.76471	3.35104	0
2.80392	3.34926	0
2.86275	3.34807	0
2.92157	3.34688	0
3	3.34629	0
3.05882	3.34451	0
3.13725	3.34392	0
3.23529	3.34214	0
3.33333	3.34036	0
3.41176	3.33976	0
3.5098	3.33917	0
3.60784	3.33798	0
3.70588	3.33739	0
3.80392	3.3368	0
3.90196	3.33501	0
4	3.33501	0
4.09804	3.33383	0
4.19608	3.33323	0
4.29412	3.33264	0
4.39216	3.33205	0
4.4902	3.33145	0
4.58824	3.33027	0
4.68627	3.32967	0
4.78431	3.32967	0
4.88235	3.32849	0
4.98039	3.32849	0
5.07843	3.32849	0
5.17647	3.32789	0
5.27451	3.32671	0
5.37255	3.3273	0
5.47059	3.32611	0
5.56863	3.32611	0
5.66667	3.32552	0
5.76471	3.32493	0
5.86275	3.32433	0
5.96078	3.32374	0
6.05882	3.32374	0
6.15686	3.32374	0
6.2549	3.32255	0
6.35294	3.32255	0
6.45098	3.32255	0
6.54902	3.32196	0
6.64706	3.32196	0
6.7451	3.32136	0
6.84314	3.32077	0
6.94118	3.32018	0
7.03922	3.32018	0
7.13725	3.31958	0
7.23529	3.31899	0
7.33333	3.31899	0
7.43137	3.3184	0
7.52941	3.3184	0
7.62745	3.3178	0
7.72549	3.3178	0
7.82353	3.31721	0
7.92157	3.31662	0
8.01961	3.31662	0
8.11765	3.31602	0
8.21569	3.31602	0
8.31373	3.31602	0
8.41176	3.31543	0
8.5098	3.31484	0
8.60784	3.31424	0
8.70588	3.31424	0
8.80392	3.31365	0
8.90196	3.31306	0
